time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
1.168,-2.2860,-4.9818,2.3240,13.8583,-1.7004,4.9073,-2.0691,8.2202
1.172,-3.4139,-5.4676,1.1141,12.1145,0.5104,6.7125,-2.9205,6.2374
1.176,-3.0203,-4.0771,1.7440,9.5957,2.8816,8.9607,-7.1351,0.9884
1.180,-2.0059,-1.9018,3.5505,6.5441,3.9905,5.7499,-8.3433,1.7571
1.184,-3.4306,0.7685,4.7582,3.1937,3.8161,9.4584,-10.9748,-3.3394
1.188,0.1969,1.6732,4.5441,0.0447,2.1893,9.7224,-11.0982,-7.7616
1.192,1.0439,1.5488,2.5694,1.5802,2.9907,13.0938,-13.3787,-11.4148
1.196,3.4469,-2.0576,3.2998,1.0616,4.9920,13.2034,-11.5387,-9.5338
1.200,4.5171,-1.9870,4.7227,-2.0308,2.7450,14.6910,-8.9218,-6.3723
1.204,3.0245,-0.7095,2.9293,-1.7744,4.8167,18.5337,-8.9994,-7.3016
1.208,4.0345,-0.9825,2.8554,0.3260,2.4214,18.1392,-10.9130,-6.7649
1.212,4.5418,0.2008,3.8158,-1.6810,-1.1960,21.8964,-9.2166,-5.4081
1.216,3.1980,-2.7258,0.6822,0.2651,-1.8614,19.6925,-4.8215,-8.6554
1.220,0.0214,0.0116,0.6354,3.2168,-0.6407,18.0116,0.3167,-6.9523
1.224,2.1991,0.4685,0.7425,3.4119,-3.5872,17.9261,8.1230,-5.2097
1.228,-0.1407,0.9457,-1.2548,5.9205,-3.2158,16.5767,12.4855,-3.3710
1.232,2.8332,-3.0184,-3.4544,2.9515,-4.7402,16.8502,16.7897,-0.4841
1.236,2.9513,-3.1412,-4.8323,1.4535,-3.7447,13.8504,17.6110,2.0183
1.240,4.1612,-0.3470,-3.0585,4.7468,-5.5079,14.1903,16.8277,4.3663
1.244,6.0770,-0.9826,-2.7692,5.9745,-3.1391,10.8762,20.1386,6.5052
1.248,8.2338,0.6089,-0.1268,6.1080,-5.1651,11.2234,15.4604,3.8727
1.252,11.3387,-1.1355,2.9524,9.1051,-3.2765,9.2213,15.4374,4.7676
1.256,12.1309,0.8285,5.0610,10.9549,-5.7380,8.1443,12.3252,6.7894
1.260,13.9321,-0.2593,4.1760,11.1116,-5.3340,5.8951,11.9210,5.5036
1.264,12.0328,-4.5666,5.5652,12.5341,-6.7452,6.0065,11.2577,6.1195
1.268,10.6392,-3.7265,4.1801,10.3528,-2.7453,3.6691,7.3230,4.9945
1.272,9.3907,-6.9881,6.1421,10.0264,0.2146,0.1883,4.8334,5.6945
1.276,6.6440,-9.2308,3.9804,12.4230,4.1727,-2.1899,1.2739,4.6107
1.280,9.8196,-3.1203,5.2444,10.5518,6.2223,1.2338,0.3758,4.2266
1.284,9.8629,-3.0546,4.8248,12.1078,5.7310,-1.0056,-4.3394,3.5654
1.288,6.7043,-2.9849,4.6291,11.0070,6.6968,1.1255,-7.4911,3.0022
1.292,4.9209,-2.3686,4.8402,8.9947,6.1594,0.8321,-9.1158,0.9973
1.296,4.8109,-3.5963,2.6249,8.6395,5.7238,2.5756,-10.0771,3.6843
1.300,0.5479,-2.1875,1.4985,6.1176,4.6660,4.8030,-10.7053,1.5598
1.304,-1.3149,-3.7807,0.9646,6.0622,2.3067,7.7501,-9.9034,4.2458
1.308,0.0672,-4.0474,1.2437,6.2556,-0.2972,9.4701,-8.0708,5.4090
1.312,-0.5217,-7.5503,-0.7759,8.4701,-2.8344,12.5879,-4.3153,3.2829
1.316,-1.6048,-4.2029,-0.2613,4.6536,-4.2744,9.8980,-0.7958,5.9902
1.320,-5.8047,-3.8620,-0.6615,5.7821,-4.6791,10.2726,1.2689,6.2338
1.324,-8.3692,-4.9535,-1.0227,5.1083,-6.5316,8.7169,4.2697,9.0473
1.328,-7.1958,-4.0751,1.9017,3.2394,-7.5395,9.6876,5.8298,14.5627
1.332,-7.2867,-7.0883,2.9279,2.5874,-8.6973,10.7407,8.6381,12.6332
1.336,-3.5140,-7.7022,8.7208,1.2398,-9.7986,6.1590,9.8273,18.7552
1.340,-5.3223,-8.5825,8.8254,0.1695,-6.7944,8.4738,11.6151,20.6373
1.344,-5.0331,-4.6798,8.3000,-0.3056,-5.9953,6.1615,11.6437,22.4349
1.348,-2.7249,-7.1547,7.4441,0.8067,-4.3126,4.3155,13.2025,20.2359
1.352,-4.5615,-8.6698,4.9311,3.1017,-4.3454,5.3599,9.1461,19.5046
1.356,0.6891,-11.2141,4.6481,7.9141,-5.4032,5.5160,8.2992,21.5645
1.360,2.4406,-6.7230,8.8685,5.4644,-3.1845,2.8201,4.1314,21.3151
1.364,4.8113,-7.8727,6.0028,3.5489,-1.8319,0.6989,4.9511,18.1889
1.368,5.0422,-8.0844,5.6728,6.7248,-3.6622,0.5846,1.5272,13.1141
1.372,2.9341,-3.7685,5.2313,6.6587,-3.1781,-2.5638,-4.3471,15.5612
1.376,4.8721,-2.2046,5.8687,8.5715,-2.2406,-2.0261,-5.8125,7.1254
1.380,4.1659,-0.4255,5.4918,10.7620,-1.3794,-1.8896,-9.7347,6.5582
1.384,4.4499,-0.1055,7.2784,11.2171,1.0732,1.2335,-10.1193,4.1190
1.388,4.0192,2.7593,4.4208,9.2087,-0.0609,4.2795,-13.8472,0.6532
1.392,2.2345,2.0464,5.0150,8.1607,1.2169,4.9987,-10.5986,-1.2330
1.396,2.8531,2.0638,2.0758,5.1680,1.8854,5.7614,-12.4685,0.5156
1.400,0.9298,2.6606,-0.0318,2.0016,-0.2547,10.6596,-13.0228,0.6007
1.404,1.5412,5.3676,-1.6676,0.6629,-1.3411,10.1627,-11.3184,0.9884
1.408,2.8648,1.7241,-3.6573,4.4189,-2.8702,12.3458,-9.7687,1.3105
1.412,1.8875,0.9643,-4.7810,1.9521,-1.7473,12.6354,-4.6389,2.1834
1.416,0.8199,2.8477,-5.1564,1.1725,-4.7580,10.8642,-3.2708,2.3022
1.420,3.3154,2.4017,-4.3456,5.1724,-6.0763,7.7099,-0.3878,3.9645
1.424,1.7116,-0.1306,-3.7208,1.5936,-9.1827,8.9846,-1.2862,2.8336
1.428,-0.3227,-1.6886,-3.3224,2.6085,-9.1447,6.3296,2.5945,6.8734
1.432,0.9820,0.7097,-4.4935,2.9507,-6.9679,5.0334,5.5107,6.8923
1.436,1.2673,-0.7235,-4.5031,4.8393,-7.5094,2.9337,4.1737,11.6437
1.440,2.3895,-2.6389,-1.8477,3.9553,-10.8523,2.2219,4.4545,16.0546
1.444,3.6489,-1.1086,-2.8869,2.8738,-8.9377,0.8323,7.6421,16.5588
1.448,5.6419,-2.1904,-7.7170,5.1962,-8.8006,-2.5404,7.0280,17.3177
1.452,7.1687,-1.6555,-3.6789,6.4451,-6.9671,-0.2939,9.6750,15.7505
1.456,9.1577,-0.7026,-3.5609,6.2324,-8.7942,-7.3860,7.7687,16.1982
1.460,13.3451,1.1513,-1.1850,2.1823,-8.8937,-4.9168,7.5593,14.6644
1.464,12.2850,2.3283,-1.3398,2.9235,-9.1856,-7.2604,2.6221,13.4400
1.468,10.1105,4.0240,0.6514,5.2155,-6.8171,-7.0295,-1.3030,10.1914
1.472,10.3858,4.8327,-0.3202,4.7291,-8.0125,-6.8561,-3.2790,9.8812
1.476,9.6979,7.1408,0.0915,2.8710,-3.9025,-5.3030,-3.5427,5.5614
1.480,7.0373,8.7357,3.5180,2.8735,-3.2548,-4.5947,-6.1621,5.8182
1.484,7.8836,12.2722,2.3601,5.6471,0.0184,-3.1069,-5.9009,3.9474
1.488,3.0658,12.9204,5.9942,3.7851,-0.2755,-2.4903,-7.7317,-1.1073
1.492,0.7750,12.5246,4.5686,4.9770,-1.4777,0.8309,-4.9262,-1.5010
1.496,-4.8719,15.5007,3.9044,6.6371,0.0541,3.1597,-6.2989,-0.6556
1.500,-7.0782,13.6728,4.7842,2.9243,0.4745,1.5160,-5.9334,-1.4649
1.504,-6.2732,11.4026,4.6772,0.0103,4.9381,3.7031,-4.5256,2.1859
1.508,-6.3171,10.1432,4.5232,-0.5046,4.4055,3.4782,-3.6632,0.4262
1.512,-5.8115,8.2243,1.4701,-0.2614,5.0797,3.4548,-4.4289,3.4050
1.516,-5.7136,5.1861,3.2207,-1.4808,2.7855,3.5431,-4.9968,2.6467
1.520,-8.6922,5.6611,2.4895,1.2549,1.8437,2.0495,-3.6749,2.9521
1.524,-8.3535,0.9935,3.8262,-1.7223,-0.5377,0.1743,-1.0324,3.9370
1.528,-8.2989,1.7824,1.4373,-1.9868,-1.7112,0.9575,3.2865,6.0736
1.532,-7.2932,-0.9723,4.1254,-5.5831,1.3622,2.4531,6.4503,6.6353
1.536,-4.0221,0.3771,-0.4123,-1.2074,-0.7145,3.5301,9.4217,8.1493
1.540,-5.1238,-2.5664,-0.7476,3.0616,0.1266,4.1687,8.7274,6.2813
1.544,-3.8010,-4.4674,-1.5824,3.5064,0.7996,5.5547,8.8285,6.8268
1.548,-0.8057,-4.8552,-2.4715,1.7433,-0.7313,1.0695,8.7092,10.2344
1.552,0.3049,-5.4554,-4.2430,1.7666,-0.7229,-2.2110,6.6756,10.3008
1.556,2.5906,-5.9557,-7.2851,5.2458,-0.5254,-7.4057,5.7447,8.2559
1.560,1.8172,-4.6313,-6.1225,6.2064,1.5659,-4.9154,4.8234,6.6179
1.564,4.5930,-2.8271,-2.1667,8.8591,0.1225,-6.6501,2.6138,8.5395
1.568,6.9725,-1.0549,-1.0683,9.0736,1.7553,-7.1502,0.5113,6.0626
1.572,5.8318,-1.4799,-0.4181,10.9565,-0.4751,-7.7986,-4.0438,0.5064
1.576,6.4759,-1.2969,-2.3856,7.4851,-0.2640,-8.7503,-6.1863,-6.4793
1.580,6.8770,2.2236,2.2108,6.1829,1.2677,-7.4999,-6.7321,-9.0612
1.584,5.6657,4.3816,1.7210,4.0238,0.0490,-4.2775,-7.1350,-7.9525
1.588,3.8480,5.3417,1.1094,5.1901,1.7922,-3.3694,-8.3056,-12.7123
1.592,-0.0371,5.0719,-0.4468,1.5406,5.1359,-3.2576,-7.5984,-11.9223
1.596,-4.2116,5.3310,-0.2886,3.7803,6.6279,1.9615,-7.3861,-11.6021
1.600,-4.6941,7.1879,0.0651,6.4326,8.2477,-1.2060,-10.1456,-10.5048
1.604,-9.0059,4.5861,0.2799,4.8278,9.2680,-1.3704,-8.1630,-10.9887
1.608,-9.8334,2.5060,-0.4340,4.2728,9.0515,-1.0597,-6.5355,-10.5259
1.612,-9.6739,2.5239,1.6893,1.5448,7.2818,-3.1787,-5.3861,-10.9091
1.616,-8.8699,1.9192,0.5046,0.8864,6.9765,1.7463,-1.1743,-9.4753
1.620,-7.1909,-0.3660,0.1975,-1.7498,3.6519,1.4817,3.5859,-4.4971
1.624,-4.9718,-0.5589,-0.2650,-1.5125,2.8021,1.8059,6.7568,-2.0349
1.628,-1.8202,0.6735,0.3300,1.6776,2.1571,-0.5571,11.2680,-0.3168
1.632,-1.0011,-3.4791,2.4447,-1.6030,-0.5532,1.0877,13.0793,2.1602
1.636,2.4037,-1.5772,-4.7541,1.7995,-1.1972,1.1428,13.9301,5.4040
1.640,0.6900,-2.9149,-4.1971,0.3842,-3.4068,3.2531,17.3541,2.3376
1.644,0.3685,-4.2586,-2.6939,1.8150,-0.2578,2.7496,17.7851,5.4557
1.648,-2.0965,-1.1471,-4.2417,0.9820,0.0013,-1.1408,16.9297,7.1939
1.652,-4.7351,-0.7386,-6.6700,0.9501,-0.2729,-2.9279,15.6681,11.0187
1.656,-4.6555,-1.5588,-1.3633,0.6475,-3.4656,-1.2769,15.0165,9.1717
1.660,-5.7476,-0.0375,-2.9723,4.7079,-3.4317,-4.6398,14.4207,7.7584
1.664,-2.9284,-1.5275,-0.8259,4.0123,-3.0030,-4.2619,15.2677,4.1743
1.668,-0.8899,2.8743,1.3943,7.1303,-3.5574,-7.4191,12.4373,2.9587
1.672,-3.3478,1.2397,4.1352,7.2268,-3.3876,-7.7182,7.1855,-0.0269
1.676,0.2799,4.7503,3.7991,7.1133,-3.1793,-7.3457,5.9664,-2.7918
1.680,-3.0332,3.6914,3.1977,3.7530,-3.1302,-5.8139,5.5531,-3.9104
1.684,-3.7345,2.2355,6.1099,1.7014,-3.8031,-5.3295,-1.2045,-6.0372
1.688,-2.6872,-1.2456,2.1724,0.8701,-3.5125,-3.8617,-4.0228,-9.6385
1.692,-7.4021,-1.2302,3.3581,0.2022,-1.1713,-3.5663,-1.5420,-8.2789
1.696,-5.7923,-2.9129,4.0560,0.4978,3.0198,-2.7027,-6.1917,-10.2980
1.700,-9.0737,-4.1023,2.7239,-0.1802,6.7716,-0.4683,-5.1805,-7.9552
1.704,-10.3427,-7.3918,3.2503,2.3623,2.9111,0.9717,-3.5463,-7.6097
1.708,-11.2775,-3.7449,0.9152,6.4009,2.2655,1.0229,-1.3235,-4.2235
1.712,-11.5724,-6.9758,3.6220,5.5991,5.5449,4.0607,0.3875,-3.2330
1.716,-9.9250,-7.3081,4.5262,6.5656,5.6531,3.8736,1.9603,-1.2239
1.720,-9.4236,-7.9173,1.3759,4.2974,7.2297,6.9901,2.9332,-0.7884
1.724,-6.6806,-4.2967,-1.7483,5.3561,4.9461,8.0202,4.4414,0.7319
1.728,-4.0403,-4.8687,-4.2481,5.5930,3.7594,10.9084,5.4099,2.1471
1.732,-0.8034,-4.2990,-2.5209,3.8871,1.0795,12.3127,4.3534,4.0220
1.736,0.1788,-3.3348,-3.1976,4.8462,-0.0538,11.2812,7.5606,5.3957
1.740,-1.3486,-3.0796,-8.5842,2.7778,-1.0181,9.6272,7.8801,10.9494
1.744,2.7919,-2.0368,-8.4599,1.6386,-1.4953,8.6083,9.0698,12.1759
1.748,2.5723,-1.7230,-5.9977,-0.8112,-0.3323,6.6622,8.1596,13.6390
1.752,3.9768,-1.7757,-5.2910,1.7512,-0.7382,4.2708,6.2003,13.4065
1.756,5.8320,-3.9623,-6.8248,-0.9945,-1.7648,3.9541,5.7580,12.7286
1.760,3.3531,-4.4015,-5.8954,-0.8418,-1.9289,2.5244,3.8348,7.3411
1.764,6.0924,-0.3519,-4.6993,-1.2569,-2.4217,1.7828,-0.5366,5.6624
1.768,7.0964,4.2685,-3.9240,2.9374,1.1617,2.5343,-1.0795,3.9569
1.772,9.7487,4.9280,-4.4644,1.4467,2.3466,1.2328,-6.9640,0.1660
1.776,8.8180,3.3315,-1.9293,3.7630,-1.1510,1.2939,-8.2323,2.2436
1.780,7.4759,3.1833,-2.5405,2.2793,-2.7905,1.5452,-13.9806,1.1198
1.784,9.3693,1.4354,-3.7015,3.2032,-2.3299,-0.8396,-15.0532,-2.3076
1.788,7.6265,0.2568,-5.1992,3.2622,-4.4663,-4.0943,-15.3487,-3.2563
1.792,7.0822,0.6095,-2.6717,1.1720,-1.7917,-5.4904,-15.5883,-3.3784
1.796,4.8255,-0.3726,-2.6704,0.3019,-2.0508,-9.5912,-15.5497,-4.6756
1.800,1.9467,1.2374,-2.7391,-1.7845,-3.4289,-9.1046,-11.2681,-4.1407
1.804,-0.3360,2.0322,-1.1047,-5.0199,-1.0664,-8.3353,-10.9490,-4.7889
1.808,-1.0203,0.6484,2.3293,-4.1435,-0.7444,-2.2629,-9.0520,-6.7292
1.812,-7.2742,-0.7852,0.0789,-5.5335,0.4866,-0.5121,-7.5966,-5.6480
1.816,-7.1587,-4.9309,0.4447,-8.0827,1.2389,0.3206,-4.5425,-2.6033
1.820,-9.4946,-8.2096,0.1145,-6.2998,3.6661,2.3489,-2.5871,-2.4069
1.824,-8.5746,-8.4014,-2.3466,-6.7291,5.0386,5.0207,-1.9588,-0.7790
1.828,-4.2877,-12.0725,-3.7657,-5.5826,1.9403,5.2925,0.0805,2.9499
1.832,-2.7325,-10.7993,-3.6502,-5.2128,-0.1171,4.9903,1.1945,7.8032
1.836,-0.7263,-13.1556,-0.8901,-5.3793,0.2882,5.9686,2.0525,4.1024
1.840,-0.1986,-13.2161,1.7238,-4.4815,-0.5657,4.9056,2.0610,8.5491
1.844,0.5841,-11.4637,2.9792,-3.1037,-0.6342,5.8734,7.4766,9.5981
1.848,0.2762,-8.1287,4.2771,-2.9121,-1.8229,5.1385,7.6322,9.1090
1.852,1.4809,-6.3011,3.0505,-0.3485,-1.5903,5.5846,7.3958,7.1440
1.856,2.8175,-5.5554,2.2442,-4.7890,0.2948,6.3783,5.8021,7.6183
1.860,0.4649,-3.5948,1.3379,-5.1659,1.5191,5.7190,2.9079,5.9060
1.864,2.6324,-0.1780,2.3968,-3.7213,2.2461,4.1217,-3.7848,2.2222
1.868,-1.4901,-3.3832,4.4781,-2.8223,2.5320,4.2970,-8.1453,0.0335
1.872,-0.9549,2.8966,3.8450,-0.7051,3.8183,2.4490,-12.2484,-4.5817
1.876,1.7893,1.5660,2.2332,1.7523,4.2711,-3.7704,-15.0800,-5.6353
1.880,0.4907,0.9273,1.6949,4.0698,5.6905,-5.0208,-12.6915,-10.2200
1.884,3.2146,-0.0421,5.5381,1.7954,6.0119,-10.0313,-14.8510,-10.1611
1.888,3.0544,0.2995,4.8714,2.0515,4.5889,-9.0943,-15.5032,-11.4521
1.892,3.0412,-0.0661,8.6511,0.0094,7.0235,-8.8024,-14.8808,-13.0398
1.896,3.7812,-1.2812,7.8964,0.4062,7.1714,-6.5258,-15.1185,-15.4921
1.900,3.1440,0.3352,8.9770,-1.6735,8.3450,-5.2688,-12.4760,-16.2727
1.904,1.6255,-0.7887,7.2927,-2.3909,9.1449,-1.6852,-11.5589,-14.7932
1.908,1.8363,2.2066,4.9576,-7.6972,7.4692,1.5923,-10.8607,-14.7709
1.912,0.3747,1.0623,5.1922,-8.5523,8.1900,3.7477,-8.8070,-12.9845
1.916,0.8686,1.1811,3.9840,-11.4821,9.2018,6.9220,-6.9310,-10.1258
1.920,2.7377,2.8237,4.9923,-13.9554,7.9622,11.2918,-5.0116,-6.2132
1.924,2.9145,3.8203,2.2559,-13.9703,9.1865,16.1889,-6.5828,-2.6068
1.928,5.8722,1.7504,3.2408,-11.9487,6.9514,16.2788,-5.2518,1.1714
1.932,4.2461,4.5393,1.8503,-8.5532,5.4179,18.4545,-0.3677,4.8807
1.936,5.7402,3.8971,4.4759,-11.1825,1.6560,15.9144,4.8732,8.6337
1.940,8.3126,6.4566,3.6767,-11.4027,-0.8703,14.9818,4.6566,9.9415
1.944,9.0883,7.4013,4.1030,-10.0120,-5.7682,15.9254,2.9474,8.1054
1.948,6.8648,8.5367,0.9569,-8.2141,-7.2361,13.9655,3.1414,8.3573
1.952,6.1305,6.4988,-0.8342,-8.9592,-7.1067,10.2099,2.7118,9.6910
1.956,4.0632,6.8210,-1.5045,-9.9157,-8.2988,7.9647,-2.3778,10.2718
1.960,5.3955,6.6639,-0.7377,-8.2565,-6.3679,6.1354,0.0573,8.0445
1.964,6.1536,7.4874,-0.0976,-9.6975,-7.9587,0.4368,-0.6803,8.1671
1.968,3.6652,8.1455,0.4240,-8.1679,-4.9353,1.5342,-3.7954,8.4310
1.972,-1.2626,9.9702,-1.0040,-5.9526,-6.1285,-2.9946,-4.6627,4.2396
1.976,-6.0821,7.8181,1.6851,-4.3828,-6.3325,-4.5063,-5.3979,3.1723
1.980,-9.5451,6.9091,-1.5233,-2.3343,-8.1570,-6.2680,-4.6025,2.2688
1.984,-5.6586,5.3005,-0.1566,-3.8802,-6.9472,-10.2870,-8.5856,0.4191
1.988,-6.4593,3.6639,-1.2893,-1.7083,-8.3385,-14.2012,-6.5275,-0.9037
1.992,-7.0425,2.7684,0.4440,-3.7457,-8.5753,-12.8586,-5.1225,-2.6610
1.996,-7.6950,-0.2855,2.0425,-5.3146,-7.8165,-11.1081,-3.1845,-1.0334
2.000,-7.9589,-1.8424,1.2176,-6.6482,-7.1708,-16.1412,-2.3683,1.1083
2.004,-9.7788,-2.5499,2.7076,-6.4291,-4.5186,-15.5913,-5.5736,2.0812
2.008,-7.9364,-3.6354,0.6452,-6.3271,-3.9188,-11.2760,-2.8738,1.1369
2.012,-8.9728,-6.2153,3.8505,-6.1947,-2.0133,-8.4081,-1.2478,5.0538
2.016,-7.5092,-4.5956,0.2137,-6.7893,-2.0141,-3.8632,-0.0212,7.8070
2.020,-5.3429,-5.4810,-0.0976,-8.8473,2.6239,-1.7836,4.3444,10.4255
2.024,-4.7118,-2.5252,0.8920,-9.4397,2.6306,-0.4165,8.5117,8.1748
2.028,-4.7429,-4.4415,2.2258,-10.2098,4.1224,-0.3918,11.3343,12.9249
2.032,-2.5074,-5.2192,2.3392,-13.3390,2.7104,-3.2868,10.0850,15.9447
2.036,-1.2875,-6.6633,4.0397,-14.2601,1.8961,-0.7470,13.0270,14.2055
2.040,0.4196,-5.2721,3.6081,-12.2734,3.3806,0.1413,15.8462,12.7220
2.044,-1.7194,-4.8540,3.3745,-10.1319,-0.6919,4.3234,16.2645,12.0227
2.048,3.2053,-3.2784,-1.1919,-7.6551,-0.5003,4.6546,12.9346,10.7442
2.052,3.1243,-6.4331,-1.6840,-7.6733,-0.5976,3.5271,11.9939,7.8226
2.056,5.4073,-4.2378,-4.1693,-3.7804,0.7756,5.8612,10.2478,6.7913
2.060,6.3351,-3.9513,-5.3860,-0.5898,1.5695,7.8811,8.0805,7.8866
2.064,8.2542,-3.3049,-2.6214,0.2696,-0.2566,6.7296,6.3302,4.4783
2.068,7.5936,-2.2214,-0.7249,0.1196,-3.9163,2.4540,2.1757,3.9512
2.072,6.1823,-2.9189,0.2444,-0.8317,-4.5893,4.8254,-1.6225,-1.5150
2.076,6.7225,-2.0904,2.1597,-1.5111,-5.4716,2.5269,-1.7895,-4.8224
2.080,5.0493,-2.1286,3.9106,-0.6586,-4.7304,-3.4203,-3.8313,-8.9855
2.084,2.3626,-5.1129,4.0234,0.8383,-4.0011,-4.6034,-6.6020,-10.2786
2.088,1.0967,-2.0548,5.4599,-2.9858,-1.8277,-7.7034,-10.6729,-9.7706
2.092,0.9937,-0.3441,7.2182,-2.7813,-4.1120,-5.2656,-11.8623,-12.8289
2.096,-0.5127,-1.0265,5.6045,0.7131,-5.5044,-4.6510,-13.5493,-13.1885
2.100,-1.1760,-2.6246,6.5455,0.1581,-3.1634,-2.1778,-11.2388,-16.1644
2.104,0.0281,-2.7239,2.9728,1.0804,-0.7813,0.4898,-12.4389,-17.7039
2.108,1.3470,1.3476,4.8288,-2.8975,-2.3923,-1.7552,-10.3529,-14.3123
2.112,0.3166,-3.2771,3.3886,-0.7229,-2.6510,0.8486,-9.4997,-15.4188
2.116,1.1416,-5.1424,0.7561,-0.9649,0.7657,2.6272,-5.8893,-14.9408
2.120,-2.1473,-6.4718,-1.0394,-2.4109,-1.5858,1.7335,1.5639,-11.9031
2.124,-2.2718,-8.2537,0.7653,-4.2629,1.6138,2.6736,4.5224,-8.3052
2.128,-1.1347,-9.5095,-0.4137,-4.5916,0.6835,4.3593,5.2472,-4.3266
2.132,-3.4493,-7.9871,4.6632,-6.5389,-0.8842,5.2501,8.0667,1.2631
2.136,-2.3746,-7.8454,1.7661,-8.1794,-0.8095,3.4755,8.8563,0.1719
2.140,-1.6346,-7.3753,3.8166,-6.8124,-1.6642,9.0791,8.1686,2.2098
2.144,-3.6470,-5.4289,0.1567,-5.4173,-5.0261,4.7248,7.7142,4.4691
2.148,-3.0133,-3.0002,0.6544,-2.6590,-6.3801,4.3446,11.6920,4.6485
2.152,0.0309,-1.7588,-2.2219,-4.0978,-6.7582,5.3031,10.9172,2.6971
2.156,1.1160,-4.2404,-0.5172,-3.6980,-7.5105,6.0304,11.0367,0.5076
2.160,1.1429,-5.3579,-3.0136,-1.9534,-5.3610,6.1017,10.9119,2.3456
2.164,1.9394,-5.1830,-6.3989,-1.4311,-9.4397,3.1946,11.7578,1.2106
2.168,1.0274,-6.7311,-3.0251,1.0665,-10.2965,3.5408,10.3830,0.2981
2.172,2.7430,-4.1384,-6.5893,0.9134,-10.5933,1.1742,5.6644,-0.1039
2.176,0.2972,-6.2720,-3.5681,2.0453,-10.3005,-0.2341,2.3575,-4.3199
2.180,-1.5419,-4.5248,-3.8126,2.3798,-12.2222,-0.5652,-1.8998,-7.2862
2.184,-4.8458,-5.3619,-3.1934,2.5261,-11.8253,-6.2641,-2.9393,-9.1641
2.188,-6.1027,-8.3807,0.6646,3.2946,-11.4925,-6.7372,-4.1525,-11.4471
2.192,-8.4488,-7.8311,0.9744,0.3824,-8.0387,-7.3976,-7.5250,-12.4584
2.196,-10.0191,-9.6248,-0.6409,-0.4683,-5.4438,-9.1646,-5.6158,-11.3815
2.200,-11.1909,-7.8562,2.7018,0.5555,-5.0202,-10.9426,-6.9469,-12.0925
2.204,-10.2759,-7.2371,3.0053,-1.7056,-4.0143,-11.2400,-6.4397,-9.3092
2.208,-7.0656,-6.8426,5.7221,0.9116,-2.0263,-7.0762,-5.8568,-5.9169
2.212,-6.9764,-7.7980,5.2022,-0.1457,-0.3662,-8.7712,-0.4914,-2.3015
2.216,-4.1638,-8.7581,7.1878,0.1303,2.2401,-9.1375,2.0439,3.1225
2.220,-2.3011,-6.2431,8.1310,-0.2031,4.3025,-2.0488,1.1884,4.9601
2.224,-0.2519,-11.1012,6.7045,-2.4179,1.7595,-1.6270,2.0972,5.3015
2.228,-1.1843,-9.9424,7.5170,-0.7721,3.6559,-0.6236,3.9067,6.0499
2.232,1.7346,-8.7864,2.1681,-6.1814,4.9123,-0.1809,6.1277,7.6053
2.236,3.0820,-5.6685,4.7572,-5.9694,3.8503,2.3668,10.2257,7.0750
2.240,1.7218,-6.9792,2.1384,-8.0861,6.3652,5.2566,9.4688,8.1367
2.244,1.2093,-4.3442,0.7253,-8.1294,5.6561,6.4466,9.0848,8.4706
2.248,0.1787,-4.1867,-0.2954,-10.1694,5.7219,9.7756,10.2307,7.8242
2.252,0.6140,-4.2034,0.2065,-9.6303,3.6482,10.4709,5.0628,4.6444
2.256,2.8544,-3.4909,1.1220,-7.5257,2.2700,12.6602,1.8513,1.2534
2.260,-0.9960,-3.3476,-1.0634,-6.6526,0.2952,11.1943,-2.0342,2.6247
2.264,1.8134,-3.4191,-2.1101,-6.4597,-0.4597,5.6785,-5.6165,-2.9698
2.268,4.7394,-1.7814,-1.4252,-2.5847,-1.2359,8.6086,-9.1244,-5.9002
2.272,3.5464,-1.1264,-2.4978,-1.7562,1.7060,7.6979,-14.6886,-6.4711
2.276,4.9643,-0.9268,-4.3701,-0.8983,-0.5793,4.4085,-17.0295,-7.0169
2.280,-1.5884,-3.3465,-7.3840,-3.7808,-0.4359,6.1730,-18.9511,-6.8441
2.284,-4.2294,-3.5242,-9.2470,-6.0456,-2.9474,1.7101,-22.5491,-8.3348
2.288,-3.8265,-2.9764,-7.8983,-2.2114,-0.9204,0.5317,-26.3697,-7.3454
2.292,-8.0731,-2.6741,-6.6463,-5.6648,-1.1525,-3.6223,-26.8948,-8.1199
2.296,-6.9988,-3.7571,-6.5673,-5.0967,-0.3806,-5.1135,-27.9033,-11.1596
2.300,-4.6706,-0.7022,-5.9346,-6.4703,-1.4527,-3.6611,-25.4661,-7.2162
2.304,-5.3379,0.1759,-4.1695,-9.0442,-1.0355,-6.8214,-24.1097,-7.7747
2.308,-6.2109,1.2332,-4.9070,-7.2359,-0.4343,-8.9459,-21.5841,-6.7268
2.312,-5.0100,-0.8867,-0.9869,-6.2336,1.3009,-11.2782,-20.6826,-5.8415
2.316,-2.3390,-2.9109,-0.0317,-7.5531,1.5525,-9.5328,-16.1857,-3.3747
2.320,-1.3443,-1.5883,-3.0828,-6.0560,1.2897,-7.6373,-16.1478,1.1334
2.324,2.5015,-4.6826,-1.9261,-4.9765,5.6898,-7.9083,-12.5151,5.9583
2.328,3.1586,-4.9721,0.6059,-5.3966,3.9842,-6.7612,-7.9216,4.0720
