time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
1.188,5.9521,5.3323,3.4639,4.7173,-1.7237,-2.3250,-1.1274,-1.8516
1.192,5.6691,6.6263,4.8319,2.9791,-0.7681,-0.9481,0.9743,0.3123
1.196,8.0490,6.6948,6.3001,5.8703,2.8222,2.1954,1.5742,0.6567
1.200,8.5981,8.5160,8.4629,5.6738,2.6346,4.7565,2.6861,3.6269
1.204,10.3489,9.0696,8.8788,8.5432,6.3030,6.5312,5.5177,6.2296
1.208,11.5473,9.5426,9.0901,8.4541,8.3954,8.6942,6.2635,6.7910
1.212,10.9514,11.2979,8.2357,8.7645,10.1166,8.3404,8.8910,7.6753
1.216,10.3135,11.5205,9.7923,8.1770,9.6186,9.4720,9.6109,8.9095
1.220,11.3062,10.1567,9.5212,9.1679,9.7131,10.1725,8.9083,8.8144
1.224,10.1057,9.3567,7.1811,8.7632,8.6927,9.0432,9.5613,9.3973
1.228,10.3507,10.0065,8.6106,7.7741,6.5967,8.8627,9.1968,8.2498
1.232,7.8128,7.4539,6.7659,6.3880,8.0651,5.6656,7.9946,7.3298
1.236,7.3822,7.7140,7.2206,6.1977,5.1682,4.6426,6.3720,7.3462
1.240,5.9722,6.7982,5.5985,4.9255,4.2676,4.8053,4.4508,5.0894
1.244,4.9105,5.6508,4.9813,3.3792,3.2273,3.5575,3.1434,4.1814
1.248,4.8103,3.3845,4.3210,2.9094,1.7838,2.5540,3.1902,3.9686
1.252,3.5670,2.5236,1.6486,1.5599,2.1835,0.6586,2.2140,1.4862
1.256,2.7644,2.1468,-0.0057,-1.5256,-0.5170,0.2547,-0.6334,-1.2389
1.260,1.7289,2.0511,0.1818,-1.5524,-1.8190,-0.2823,-1.9318,-1.7856
1.264,1.2054,0.9990,-0.7220,-1.9859,-3.4782,-4.3203,-3.6672,-4.0464
1.268,-1.8558,-2.3540,-2.4326,-2.5361,-4.4308,-4.5288,-5.0720,-4.3413
1.272,-1.8847,-1.4541,-3.3967,-4.2112,-7.4800,-5.9937,-5.6613,-4.6552
1.276,-3.5231,-2.7705,-4.0834,-3.9820,-6.2631,-7.5404,-6.7844,-4.8262
1.280,-3.4024,-2.1400,-4.3861,-4.9970,-7.5766,-7.2507,-6.9801,-7.3244
1.284,-3.6750,-3.6809,-4.1771,-5.3234,-7.4537,-6.3040,-6.4891,-6.4396
1.288,-3.9646,-1.7531,-4.5615,-5.9008,-7.9509,-8.5318,-5.2853,-5.6327
1.292,-2.8240,-1.8588,-5.0318,-4.7757,-3.2415,-3.3837,-5.0591,-4.1030
1.296,-3.4869,-2.5080,-3.3766,-2.9633,-2.2087,-1.8685,-2.3153,-2.5200
1.300,-0.9134,0.1607,-1.4716,-2.2125,-0.3409,2.1265,-0.6253,0.1021
1.304,-0.3802,0.7940,-0.8103,0.2958,2.9507,4.2650,1.5147,3.2188
1.308,2.3974,2.0365,-0.4591,-1.6766,4.9746,5.5651,4.1766,4.2456
1.312,0.0980,2.9558,0.9727,-0.7214,4.6472,4.7286,4.3454,5.6974
1.316,2.3911,1.9408,0.7142,0.4705,6.7302,6.5514,7.1202,6.9366
1.320,2.8680,3.2386,1.0877,0.3752,6.6184,5.7784,6.7677,7.8296
1.324,5.3662,2.8508,2.2367,4.0580,7.4191,6.4071,5.8993,7.3315
1.328,5.0766,5.9749,2.6730,2.3235,6.3023,5.7968,5.4783,9.8240
1.332,5.2036,4.0915,4.0727,3.9052,6.7041,4.5129,6.0379,6.4818
1.336,5.1372,5.4651,2.2699,1.5579,5.4919,4.8721,7.0661,5.8473
1.340,6.8246,6.1744,2.8628,4.0344,4.2548,3.7799,6.3706,5.8444
1.344,7.2861,5.9871,3.1800,4.2648,3.6209,2.3707,5.2039,5.1682
1.348,7.9755,5.8823,4.8679,4.5549,3.8368,4.1140,4.3907,4.5618
1.352,6.5615,7.6594,3.9198,5.5073,1.8135,2.6462,4.2214,2.6631
1.356,7.2637,6.9270,5.5391,3.3760,2.7046,2.9284,1.8924,2.6871
1.360,8.0259,6.8136,5.6714,7.6041,-0.0789,0.4703,0.5569,0.4882
1.364,7.3069,6.7993,5.4372,3.6548,-0.2952,-0.6661,-0.4098,-0.9926
1.368,7.7983,6.8969,6.2604,4.8359,-0.3077,-1.4895,-1.0036,-2.7301
1.372,5.6436,5.9919,4.1653,4.9732,-3.8116,-2.8220,-1.8186,-1.3297
1.376,6.8718,5.8976,4.4294,4.7242,-3.7455,-3.7294,-3.9380,-0.9607
1.380,5.6620,5.3532,4.6354,3.1090,-3.3497,-3.7744,-2.3299,-3.0368
1.384,5.6924,6.2855,3.1146,3.6453,-2.7877,-3.6930,-2.0096,-2.3240
1.388,6.4028,4.9178,4.1439,5.5345,-2.1807,-1.6696,-1.2981,-0.9950
1.392,6.8449,5.8180,5.3753,4.4784,-0.8350,0.3295,0.9342,0.3784
1.396,6.8873,4.4329,3.5698,3.7381,1.0573,1.0337,1.4009,2.9582
1.400,7.2302,6.4623,4.3102,4.6821,3.5542,4.1854,2.4428,3.4088
1.404,6.6467,8.6315,4.3816,3.8727,5.3480,4.2557,5.6131,4.3709
1.408,6.8475,7.3706,6.6596,5.3997,7.4236,5.4737,6.9250,5.9509
1.412,6.0603,5.5503,4.9455,3.5838,7.3558,6.5578,7.4796,6.9842
1.416,5.6960,6.6691,4.6672,4.3639,7.4852,7.3346,8.3264,7.5210
1.420,5.5757,4.3020,4.0386,3.6038,6.4659,7.4204,7.0279,8.9581
1.424,3.9856,4.1541,2.7962,1.7562,6.6980,6.4251,6.1475,8.6371
1.428,3.3887,1.3620,1.8113,2.3061,6.1916,4.5434,7.1106,6.9457
1.432,1.7249,1.0446,-0.2246,0.1750,2.4784,6.0766,4.4453,5.7438
1.436,0.1845,0.4490,-0.4108,-1.1083,2.7873,4.2251,4.6943,4.3479
1.440,0.1297,-0.8110,-1.3776,-1.4782,3.8369,2.9805,4.7013,4.2492
1.444,-0.3438,0.0088,-2.1794,-4.0730,0.4984,1.7323,2.7652,3.0976
1.448,-0.9684,-0.9337,-2.2069,-2.6810,0.5238,-0.3794,1.7638,1.6364
1.452,-1.5875,-3.1406,-3.4529,-3.0745,-1.1868,-1.0035,-0.5132,0.3566
1.456,-2.1578,-1.8350,-2.5559,-4.4867,-1.6716,-1.6746,-2.0360,-0.8524
1.460,-3.1953,-2.8847,-4.4428,-2.8076,-3.9995,-4.7757,-2.8296,-3.5633
1.464,-1.9626,-3.4993,-4.9588,-4.4009,-3.7532,-4.7379,-5.9580,-3.6024
1.468,-3.9670,-3.7898,-4.5493,-4.5338,-4.8947,-6.9549,-5.3977,-4.6719
1.472,-2.1405,-4.4075,-6.2801,-5.8745,-5.2976,-6.3357,-3.8528,-6.0649
1.476,-3.6037,-2.4968,-4.1620,-5.4653,-5.9210,-5.6481,-5.9313,-5.0463
1.480,-3.4687,-3.3221,-4.2361,-5.5574,-7.3104,-9.0933,-5.3893,-4.4599
1.484,-1.7585,-1.0710,-2.4879,-2.5486,-6.9805,-6.0837,-4.9449,-3.7305
1.488,-0.1463,-2.1599,-1.9427,-3.0650,-4.0992,-5.6309,-2.7335,-3.1097
1.492,0.6642,0.8881,-2.1662,0.5262,-2.3575,-3.0607,-0.6856,-1.4946
1.496,1.7130,2.7866,-0.8365,0.8283,0.2230,-1.3611,0.3503,0.4024
1.500,3.2748,2.4062,2.1761,0.8164,2.1803,1.1140,1.8616,3.7119
1.504,4.0178,4.5419,4.6421,2.7286,4.2116,5.3261,5.2560,5.1448
1.508,6.4801,6.5948,3.5788,4.0275,6.6143,4.5448,6.4218,8.0429
1.512,7.5932,5.9099,4.2603,5.2445,8.0304,7.5381,9.3673,9.4987
1.516,10.0263,7.5379,6.6233,8.2887,6.8936,8.7762,8.4719,10.1396
1.520,8.9561,9.1483,8.6244,8.0577,9.6713,9.0520,9.6606,8.8788
1.524,8.3648,9.2123,7.7269,6.5506,8.2354,9.3643,11.5761,11.4907
1.528,8.1334,10.3744,7.2593,6.4483,7.5810,7.7130,10.4178,10.0367
1.532,8.1861,8.7607,7.6038,8.1218,8.5300,9.7645,11.4431,9.0624
1.536,9.5971,8.3341,6.7295,7.8405,7.8615,7.3690,8.0942,8.4106
1.540,9.6726,7.6227,8.0675,5.8868,6.6319,5.8830,6.3408,7.8972
1.544,9.4786,8.5046,6.9111,5.7531,4.9591,5.4200,8.3607,8.3529
1.548,7.4895,7.8509,5.0268,7.3323,4.4369,4.6531,6.1467,4.7494
1.552,7.4795,8.2720,5.5316,6.7223,3.3173,4.2935,3.3886,3.4098
1.556,7.9202,5.8961,5.0304,4.3542,2.7942,2.0194,2.6496,1.6851
1.560,6.6263,5.9869,3.9890,5.1045,0.3917,-0.6085,-0.5931,1.5886
1.564,6.3355,6.6659,3.5479,3.1375,-0.7667,-0.0450,1.0253,-2.0182
1.568,4.1431,3.9396,0.6968,2.4148,-2.7959,-3.1443,-2.2267,-1.6521
1.572,3.5475,1.7839,1.6717,1.0916,-4.2632,-3.4042,-3.3893,-3.7625
1.576,0.3815,0.6225,1.1705,0.1714,-3.5365,-5.5056,-2.7404,-2.6342
1.580,1.4594,0.6156,0.2313,-2.8747,-5.2811,-5.4097,-3.6918,-3.6761
1.584,-1.3558,-0.2702,-0.9535,0.5161,-5.3302,-3.2536,-3.0092,-4.2239
1.588,-0.1430,0.0852,-1.6075,-1.5345,-5.6685,-5.4205,-2.5052,-2.3788
1.592,-0.3592,-0.5006,-1.4390,0.1266,-3.9649,-2.1562,-1.3095,-1.9244
1.596,0.0621,0.6785,-1.9062,-1.0681,-0.3478,-0.6267,0.2177,-0.5972
1.600,0.0414,0.0253,-2.0592,-0.4494,1.4535,0.5047,1.3808,0.9494
1.604,1.3482,-1.2810,-0.4444,-1.3633,4.3218,3.0406,2.2923,3.7323
1.608,0.4488,0.0108,-1.7204,-1.0200,4.0506,3.5617,4.1747,4.1539
1.612,-0.7432,2.2687,-1.6030,-1.1469,5.2669,5.0327,6.0804,6.0502
1.616,0.2164,0.9016,-2.4199,-0.8917,7.2060,5.4647,6.2308,7.2068
1.620,1.0731,-0.6013,-0.3676,-1.0390,5.8706,7.5270,6.6326,6.4564
1.624,-1.1040,-1.7631,-1.6360,-0.8507,4.8973,5.9699,5.6047,6.0266
1.628,-1.5304,-1.6072,-2.3590,-1.5525,4.1022,4.7753,6.4174,6.5326
1.632,-0.7390,-2.0962,-1.4159,-2.2271,3.0718,3.5687,5.7642,5.5210
1.636,-1.9347,-1.4601,-1.4495,-2.4076,2.8286,2.9778,4.5505,4.2730
1.640,-2.0998,-1.4470,-2.1586,-1.0049,3.3640,2.1533,3.9686,3.6768
1.644,-0.1072,-2.2925,-2.2478,-1.3791,2.0668,3.3992,2.1299,1.9319
1.648,-0.6180,0.0129,-0.9480,-2.0839,0.5698,0.1128,1.7893,1.4105
1.652,0.3908,1.2452,-0.0943,-2.2598,1.9742,2.1431,0.9963,0.7677
1.656,0.3537,0.6262,-0.7320,-1.1125,-0.2245,-0.1558,0.3277,1.2494
1.660,0.8322,1.0399,-0.0367,-1.9029,-0.2517,-0.3305,-0.5537,0.2199
1.664,0.3812,-0.5408,-0.7427,0.4048,-2.8822,-2.5621,-2.0198,-2.8355
1.668,0.2245,0.4400,-1.1103,-0.3195,-4.1648,-3.3681,-3.2749,-1.1648
1.672,0.8724,0.9656,-0.6614,0.9306,-3.9717,-4.5855,-3.5767,-3.0774
1.676,3.6232,1.9513,0.5148,0.4298,-6.0288,-3.5228,-3.9609,-2.9413
1.680,2.5336,1.2587,1.0621,1.8085,-4.6891,-4.0718,-2.2866,-2.9121
1.684,3.3947,3.6807,1.5921,3.1666,-4.6732,-3.0462,-2.2402,-1.8638
1.688,3.5718,5.5461,2.9370,1.8976,-3.1491,-2.0849,-1.1685,-0.5721
1.692,4.5144,4.8491,2.6686,2.5607,0.4965,0.5159,1.6572,2.2905
1.696,7.2381,6.7074,5.0750,5.6265,1.1196,2.1485,3.6679,3.0641
1.700,7.3770,6.1998,6.8060,6.3156,4.7619,4.6879,6.8420,5.9529
1.704,10.0331,8.5156,5.8477,7.6270,7.5846,6.6685,6.0882,7.9460
1.708,9.1261,9.4676,6.5846,7.7437,9.5984,9.0989,8.5480,10.8551
1.712,9.5396,9.4164,8.9499,9.0558,10.2575,9.6939,10.1688,9.9438
1.716,9.9609,9.8730,9.0323,8.3605,8.8112,10.7759,10.1523,10.6793
1.720,8.9098,8.6655,7.4352,7.9983,9.0197,11.4612,10.6410,12.5474
1.724,7.7177,7.9445,8.2945,7.1320,8.8351,11.1502,8.9320,10.5828
1.728,7.8520,6.1380,6.6206,5.4488,8.8932,8.0857,10.0929,11.1861
1.732,7.6935,6.3590,6.2396,5.5148,5.9155,7.3216,9.4322,9.7858
1.736,6.6723,5.1393,4.9804,3.3702,7.2130,6.9882,7.1134,8.7924
1.740,5.6457,5.5982,4.4164,3.9064,5.7012,3.7499,7.8195,8.1273
1.744,4.6311,3.3701,2.8628,1.6677,4.6591,2.5448,5.0358,5.5476
1.748,3.2803,2.4668,1.9244,2.7782,3.2796,3.4933,3.7328,4.3020
1.752,2.4973,1.3310,-0.0466,0.7071,2.7078,1.2001,1.6418,2.1952
1.756,1.6231,1.3806,-0.5416,-1.8090,0.9030,-0.1496,-1.3885,3.0387
1.760,0.0340,0.2748,-0.8897,-0.4962,-0.4445,-1.1303,-0.7243,-1.5247
1.764,-1.4696,-2.1531,-2.8225,-2.6099,-1.9650,-2.8500,-3.7628,-2.9040
1.768,-2.9406,-2.8800,-4.4843,-3.3526,-5.2718,-4.9572,-3.6449,-4.8508
1.772,-3.7992,-2.8189,-5.3020,-4.4019,-6.6050,-5.5474,-5.7363,-4.8495
1.776,-4.5233,-5.1737,-6.5205,-4.8174,-7.4460,-7.5736,-6.4581,-5.1511
1.780,-4.0889,-5.7960,-6.7668,-5.9250,-7.0744,-7.3388,-4.8264,-4.8488
1.784,-5.1724,-5.6718,-5.6372,-5.6250,-7.7162,-8.1503,-5.8254,-4.6284
1.788,-5.5730,-3.2336,-6.9075,-5.2922,-4.8216,-7.0469,-3.1638,-4.7916
1.792,-4.2260,-5.5340,-4.8862,-4.7174,-4.7019,-4.8492,-3.2714,-3.0370
1.796,-4.4997,-3.0918,-4.8315,-2.8583,-2.6265,-1.1575,0.8153,-0.5792
1.800,-2.1559,-2.9387,-3.7328,-3.4614,-0.4422,0.3676,0.2405,1.5372
1.804,-1.1504,-2.0419,-1.5999,-2.6544,2.5305,2.9677,2.6707,2.8278
1.808,0.0361,-1.4929,-0.9581,-1.1328,5.1414,3.9575,4.1182,5.3643
1.812,1.5947,1.3705,1.8407,0.7006,7.1338,5.8760,4.7903,6.4023
1.816,1.6722,-0.3682,1.2731,0.1984,6.6878,5.3974,6.0118,7.4169
1.820,2.4153,-0.5516,1.2938,1.5993,7.1891,6.4343,8.8609,7.5658
1.824,1.0894,4.0045,1.1814,1.1802,7.6093,7.5364,8.0580,7.6203
1.828,3.7072,1.8560,2.9185,1.4361,7.6330,6.4828,7.7451,8.3530
1.832,3.6340,3.1581,2.3340,1.3240,4.4558,8.1408,6.9913,8.5361
1.836,4.3347,3.9404,3.5927,3.2254,6.1389,5.7925,8.1756,7.8286
1.840,3.3632,4.5157,3.3404,3.8169,3.4233,5.2629,7.3320,7.2859
1.844,4.1769,3.8952,3.6296,3.3122,3.4333,5.9904,4.8425,6.1743
1.848,4.9114,5.0034,3.3049,4.2817,4.3665,4.6643,5.1039,4.8768
1.852,4.5496,5.4332,4.3552,4.4447,3.1142,5.5707,3.6839,5.1941
1.856,6.3738,4.9564,3.7225,5.0418,1.2672,2.7881,1.8380,2.5131
1.860,5.1486,4.9034,4.3933,5.1366,1.9573,2.2161,2.1513,1.3746
1.864,5.7852,6.4200,4.4589,3.8406,-1.5238,0.3369,-1.4413,0.4349
1.868,5.6998,4.9935,4.5952,3.9945,-0.7206,-0.6273,-1.7756,0.3644
1.872,5.7709,5.2619,5.0914,4.9198,-2.4756,-2.5999,-1.0933,-1.2022
1.876,5.1449,5.1574,3.1232,2.1515,-4.2565,-2.2903,-1.3104,-0.9957
1.880,3.9429,2.5687,3.1266,2.4784,-4.5673,-4.4116,-1.3388,-1.0824
1.884,4.0304,3.1590,2.7799,3.5028,-2.8758,-2.4248,-1.6318,-1.4202
1.888,3.8822,5.0969,1.5692,3.1006,-2.4908,-0.6797,-0.5615,1.2151
1.892,4.8786,4.1951,3.6544,3.4760,-0.8093,0.4479,1.2892,1.7554
1.896,6.0527,6.0511,3.9150,2.5389,0.2830,1.0549,3.1455,4.0416
1.900,7.1089,4.0901,4.7877,4.4980,4.6040,3.1749,4.0757,4.6217
1.904,5.7035,5.6084,5.4159,4.0537,4.7954,6.0917,6.7033,6.0912
1.908,7.0432,5.3553,4.8922,4.5595,6.9291,6.0407,7.1261,7.1426
1.912,4.8874,5.0884,3.3507,5.6547,7.9015,9.0255,7.2334,8.2254
1.916,2.9199,3.6534,4.5719,2.5874,9.4185,8.9102,8.5272,10.1921
1.920,1.9795,3.6664,2.2878,2.8194,7.3150,9.7156,8.8981,8.7907
1.924,1.8137,2.0499,1.8419,2.1346,8.6914,6.6222,9.4573,9.4970
1.928,1.5563,2.0034,0.2254,0.7629,8.2392,5.6023,7.3510,6.9259
1.932,-0.2764,-0.1645,-0.4878,1.1790,4.8647,6.2491,6.6519,8.2021
1.936,-2.2132,-1.1222,0.8742,-0.2859,3.8814,4.8842,7.0275,5.6877
1.940,-0.0054,-1.2817,-2.7448,-1.8516,2.6826,2.8474,4.6348,4.5745
1.944,-0.4890,-1.9961,-1.9110,-1.5766,2.0893,2.2386,4.1565,3.7619
1.948,-3.0376,-2.0113,-2.8062,-3.7573,0.6135,1.8744,2.6516,1.8329
1.952,-2.4005,-5.3541,-3.4174,-4.0606,0.2349,0.7121,-0.2731,1.7522
1.956,-3.3283,-5.6691,-4.5047,-5.1694,-1.0249,-0.3929,-1.6593,-0.9827
1.960,-2.9880,-4.3933,-4.6798,-3.9038,-3.3780,-1.5344,-3.5375,-2.6684
1.964,-4.8906,-5.5675,-3.5027,-4.5804,-2.7973,-4.1332,-4.5442,-2.8326
1.968,-5.1277,-6.6196,-4.0978,-4.4389,-6.5990,-8.0032,-3.3005,-3.5847
1.972,-5.8769,-4.9365,-5.1572,-6.5011,-7.0395,-8.1357,-7.0407,-5.7888
1.976,-5.1071,-4.4006,-5.8921,-5.7061,-5.9002,-7.7734,-5.3813,-4.9226
1.980,-5.6161,-3.3628,-5.7630,-4.5106,-7.9583,-6.8898,-4.3828,-3.7062
1.984,-4.1458,-5.7289,-5.0087,-2.1641,-6.0340,-7.4712,-4.8618,-3.0641
1.988,-2.7100,-2.8719,-4.1040,-1.7346,-4.0049,-3.4049,-3.4090,-3.4618
1.992,-2.6426,-1.8358,-1.1167,-0.7834,-2.8211,-1.8838,-2.2667,-1.4868
1.996,0.9633,-1.0965,-0.6550,0.0299,-1.6168,1.2708,1.2290,2.0887
2.000,0.6673,1.0830,2.0184,1.5542,2.0538,5.0932,4.4409,2.7812
2.004,3.2914,2.9900,3.1489,2.1376,5.0556,5.3156,5.1653,5.6934
2.008,4.9596,5.5287,4.1142,2.2905,7.7387,7.6918,7.3423,8.5159
2.012,5.5966,6.6213,5.9372,6.0257,8.7652,8.4137,9.1951,9.8893
2.016,6.0851,7.5377,5.8218,6.8068,10.0749,12.0706,11.8273,10.1141
2.020,6.4624,7.1042,5.9355,6.6546,9.4609,10.1056,10.6513,12.1146
2.024,8.4959,5.2247,7.1431,7.7043,9.5621,11.1354,10.9675,10.8054
2.028,7.9695,7.1935,8.3691,7.6462,8.1413,9.0482,10.0032,12.1174
2.032,9.0304,6.3890,7.4174,7.4740,8.5169,8.4145,10.2006,10.3428
2.036,7.5243,8.1890,7.2981,7.6615,7.2243,8.4401,9.7791,9.0568
2.040,7.0500,5.5516,7.1053,8.2519,5.8386,7.1572,8.5412,8.3010
2.044,6.7279,5.9750,6.0049,7.5344,5.0296,5.9202,8.1892,7.3339
2.048,6.8618,5.7619,6.4780,5.7483,6.8559,5.4354,5.0304,5.7382
2.052,6.0302,4.4707,6.6245,5.5300,3.6809,4.0045,3.6565,4.8066
2.056,4.9768,6.1351,5.9540,6.2463,2.1441,3.0945,3.1461,2.3253
2.060,3.8286,5.3737,5.1118,5.0045,0.2946,1.9565,1.5083,2.4999
2.064,4.3456,3.1215,2.6929,4.2328,0.1387,-0.9850,0.2991,-0.2285
2.068,1.6552,0.8864,1.6027,2.0405,-3.4026,-1.8370,-0.9351,-0.2397
2.072,-0.3270,-0.2009,0.3723,0.9130,-3.6563,-3.5791,-3.0037,-2.6435
2.076,0.0548,-0.3165,-0.5306,0.8479,-5.8762,-4.4166,-3.3786,-3.7121
2.080,-1.4791,-1.4371,-2.5359,-0.7882,-4.5852,-6.3627,-3.1740,-2.5651
2.084,-2.5037,-1.5108,-1.9350,-0.9852,-4.8196,-3.5555,-3.6401,-2.2786
2.088,-2.2453,-2.2657,-1.9026,-1.6209,-4.2619,-3.7990,-3.8888,-3.8532
2.092,-2.0442,-3.1875,-2.6840,-1.8460,-3.1135,-1.1222,-1.4923,-1.3158
2.096,-1.5658,-2.0949,-2.6497,-2.4037,-0.9359,0.7218,0.6127,0.3525
2.100,-1.6655,-1.8768,-1.9952,-1.8086,0.6475,2.0695,3.3178,0.4154
2.104,-3.2933,0.4755,-2.7579,-0.4380,3.1040,4.2698,4.8587,4.5726
2.108,-2.0847,-0.7202,-2.1348,-0.3732,5.3222,4.8374,5.2352,5.2974
2.112,-1.8234,-3.2507,-1.1566,-1.9940,5.3926,6.5937,6.1101,7.0163
2.116,-1.5698,-2.0875,-1.3904,-0.9415,6.8797,6.1053,5.9334,7.3898
2.120,-2.2891,-1.6049,-0.4669,-0.4648,7.2388,5.2349,7.2468,7.3802
2.124,-3.6387,-2.7961,-0.9251,-1.6547,6.0483,7.1052,7.0871,7.5777
2.128,-2.6452,-3.8212,-3.0137,-2.4509,2.7743,5.9562,6.3737,7.3857
2.132,-3.3384,-2.3621,-2.9281,-1.2319,4.6135,4.8577,6.1186,5.2553
2.136,-2.6432,-3.8659,-2.4040,-1.2692,3.3433,4.3539,6.4824,6.2404
2.140,-2.8314,-1.1837,-1.2504,-2.5609,1.3466,2.4302,4.2539,6.1225
2.144,-2.3879,-2.5952,-2.4610,-3.5538,1.7598,2.4569,3.2091,3.0300
2.148,-2.0305,-1.7885,-2.3524,-1.3794,0.4132,2.8054,1.8544,2.2789
2.152,-2.0538,-1.7451,-2.2160,-1.4061,1.1770,1.7198,1.5739,1.9089
2.156,-0.1561,-2.5070,-1.1196,-1.4585,-1.1628,-1.2096,-1.1344,2.1427
2.160,-1.2075,-1.1525,-0.9756,-0.6585,-1.1115,-0.6011,-2.0167,0.9250
2.164,-0.0051,-0.8360,-0.1018,-0.0203,-1.7588,-2.7775,-1.7607,-0.8783
2.168,0.3010,0.1691,-1.1475,-1.4586,-4.2406,-2.7593,-3.2907,-2.7680
2.172,-0.5252,-0.8140,-1.9435,-0.2499,-4.2515,-4.5612,-2.6783,-2.3303
2.176,-1.4747,-1.7013,-0.0065,-0.0678,-5.5163,-5.7869,-2.9693,-2.4400
2.180,-0.2600,-0.1508,0.4669,1.7145,-4.3536,-3.5148,-2.8582,-2.1609
2.184,1.2953,-0.3481,1.1830,1.1108,-2.6946,-5.1817,-0.3006,-1.9884
2.188,3.0002,1.9100,4.0927,3.6757,-2.3070,-1.8549,-0.5217,-1.0484
2.192,2.3877,3.2631,4.4104,3.4418,0.7215,0.3150,0.1913,1.5110
2.196,3.1384,3.6015,4.3750,5.6916,1.9958,2.4896,3.6003,3.3477
2.200,5.0091,6.0273,4.5689,5.0616,6.2101,4.3349,4.5576,5.9412
2.204,6.5748,6.1669,6.5065,6.8150,5.7227,7.1345,6.7005,6.5178
2.208,7.2716,8.0017,7.5689,8.2757,7.4164,9.7315,9.6045,10.0023
2.212,6.8320,6.2648,8.8041,7.1634,9.8545,11.7614,10.3947,11.1394
2.216,5.5055,7.6469,5.6156,8.9681,10.4130,11.3516,10.5256,11.9095
2.220,5.6429,5.9980,7.6813,6.3540,11.7944,12.3607,11.2474,12.1415
2.224,6.7037,6.5858,8.8292,6.4820,9.2793,9.9076,13.1153,11.5247
2.228,7.4538,6.0361,7.4640,8.5765,9.6625,8.2862,9.7947,10.0374
2.232,4.7480,3.9552,3.6499,6.4056,7.7845,6.9733,9.7893,8.3492
2.236,4.3709,3.9965,5.3585,5.7597,6.3448,6.8466,8.3047,9.3325
2.240,3.2382,2.9573,2.7667,3.2827,3.9604,5.3714,7.7463,7.1109
2.244,1.0278,2.3416,2.6307,2.9254,5.6939,3.3930,7.1093,6.6357
2.248,1.7171,0.0628,1.0663,2.8005,2.4061,3.4495,3.3850,3.0538
2.252,1.4780,0.2679,1.3098,1.2071,1.0464,0.2848,3.4470,2.7497
2.256,-1.1161,-0.5190,-0.9917,0.3397,-0.8890,-1.5086,-0.0788,0.4321
2.260,-3.1946,-3.0961,-3.0165,-0.9419,-0.1663,-1.1627,-0.6021,-1.0662
2.264,-3.3513,-3.2907,-3.1101,-2.0058,-2.6475,-3.9575,-2.8145,-2.0769
2.268,-5.4201,-5.6757,-3.9481,-4.4756,-4.3669,-3.8194,-3.5275,-4.0237
2.272,-7.3814,-5.3359,-6.1538,-4.8542,-7.1087,-5.1876,-5.8892,-4.6322
2.276,-6.3251,-6.8992,-4.7232,-4.9970,-7.4461,-6.2697,-6.2668,-6.1385
2.280,-6.9213,-6.9008,-6.7726,-7.1896,-7.0334,-6.2936,-6.1309,-5.0502
2.284,-6.2420,-7.5675,-6.0229,-6.1079,-7.8309,-7.0685,-5.8182,-5.3456
2.288,-6.8671,-6.9769,-6.5409,-5.7470,-6.0773,-5.9899,-3.7145,-3.7823
2.292,-6.1040,-6.0917,-7.9074,-6.4737,-3.2500,-2.9220,-3.1490,-2.6119
2.296,-6.0400,-5.6670,-4.2596,-3.0995,-2.0236,-2.8366,-2.6552,-1.2325
2.300,-4.7176,-4.9418,-4.0145,-3.4551,1.3502,-0.3605,1.2041,0.8324
2.304,-3.4904,-2.3797,-2.4800,-2.0140,1.9504,2.7726,3.7390,2.0499
2.308,-4.7978,-3.5675,-2.6470,-2.3162,5.4673,4.8087,4.6414,5.1622
2.312,-0.6226,-0.4875,-0.9497,-1.5677,6.4958,6.3187,5.4406,7.2169
2.316,0.3260,-1.1364,-0.2218,0.6501,7.2684,6.3615,7.2996,7.9225
2.320,-0.9442,1.1408,0.6127,1.4479,6.5037,8.5125,8.2818,7.7618
2.324,-0.3142,1.1244,0.9112,0.8338,6.8689,5.1974,8.1583,8.8725
2.328,1.9429,1.5954,1.0925,1.4379,6.7202,8.5487,7.9820,7.7593
2.332,2.0494,0.6729,2.1867,1.9913,7.4307,5.3131,8.7803,8.1572
2.336,1.9788,1.7029,2.5588,2.2296,4.5356,6.3623,7.2852,6.8790
2.340,1.8657,3.4402,4.0501,4.1168,3.0842,5.5995,7.2154,7.7307
2.344,3.3950,2.7594,4.2120,4.0872,4.0733,5.4274,5.9702,4.1992
2.348,3.7666,3.6085,2.5620,4.4172,4.2200,5.6900,4.8698,5.7627
2.352,3.5948,2.7022,4.3306,5.6237,4.1213,3.1868,4.0579,3.4688
2.356,2.3109,3.3772,7.6453,4.6299,1.4787,3.2696,1.7903,1.1289
2.360,4.3479,3.2595,3.5335,4.2686,-0.3858,-0.1204,1.1614,2.1624
2.364,4.2200,3.2383,3.0281,3.8960,0.1971,0.8770,0.3469,0.6860
2.368,2.7527,4.2881,4.0426,4.5383,-0.8422,-1.3199,-0.0739,-0.9178
2.372,2.6475,3.8789,3.1542,3.8043,-4.2966,-3.6333,-1.8256,-0.7136
